Date,Open,High,Low,Close,Volume
11/17/2021 16:00:00,527.5,530.74,524.51,526.29,1609406
11/18/2021 16:00:00,528.16,530.8,522.49,529.37,1664995
11/19/2021 16:00:00,534.08,535.28,528.01,533.79,1913681
11/22/2021 16:00:00,533.32,545.42,532.32,539.65,2192217
11/23/2021 16:00:00,537.96,545.82,533.77,545.26,2147338
11/24/2021 16:00:00,545.54,550.83,543.32,549.73,2316441
11/26/2021 13:00:00,549.55,554.55,544.31,546.13,1844761
11/29/2021 16:00:00,546.13,560.78,542.41,554.88,2919138
11/30/2021 16:00:00,551,557.17,535.89,539.38,4244205
12/1/2021 16:00:00,543.1,548.25,529.4,529.84,2882122
12/2/2021 16:00:00,518.51,530.91,514.04,525.51,3277509
12/3/2021 16:00:00,529.99,537.5,524.77,528.93,2984376
12/6/2021 16:00:00,532.25,536.05,527.57,533.2,2432878
12/7/2021 16:00:00,538.25,543,534.71,542.02,2579798
12/8/2021 16:00:00,546.21,547.79,525.55,530.11,3037531
12/9/2021 16:00:00,528.8,532.33,523.8,524.33,3200453
12/10/2021 16:00:00,534.71,561.27,534.61,558.82,6333637
12/13/2021 16:00:00,550.44,559.75,547.98,557.22,3415151
12/14/2021 16:00:00,556.46,557.17,537.57,545.34,3494356
12/15/2021 16:00:00,546.21,566.49,545.53,565.48,2937123
12/16/2021 16:00:00,564.79,566.55,549.45,552.63,2683030
12/17/2021 16:00:00,549.32,556.47,540.98,547.61,5756845
12/20/2021 16:00:00,542.13,549.14,538.03,548.56,2033574
12/21/2021 16:00:00,550.5,551.78,536.08,545.43,2472780
12/22/2021 16:00:00,545.38,550,539.8,549.67,1454497
12/23/2021 16:00:00,551.74,552.61,547.49,550.37,1758107
12/27/2021 16:00:00,551.54,565.74,551.44,563.47,2263508
12/28/2021 16:00:00,563.43,566.64,560.7,564.64,1157520
12/29/2021 16:00:00,566.4,571.49,563.5,567.77,1753038
12/30/2021 16:00:00,569.53,569.88,562.37,563.91,1338748
12/31/2021 16:00:00,563.41,568.25,559.03,567.7,1509196
1/3/2022 16:00:00,565.03,567.47,555.51,566.71,2715113
1/4/2022 16:00:00,564.23,568.72,561.79,564.23,2097484
1/5/2022 16:00:00,563.69,565.05,549.77,549.92,2887485
1/6/2022 16:00:00,546.2,553.52,543.55,549.8,2503087
1/7/2022 16:00:00,547.55,548.37,534.24,536.18,2323920
1/10/2022 16:00:00,529.29,530.41,508.5,518.8,4916769
1/11/2022 16:00:00,518.8,522.47,510.29,522.03,2457299
1/12/2022 16:00:00,522.03,530.03,522.01,525.8,1729540
1/13/2022 16:00:00,527.64,529.05,515.23,516.88,2428072
1/14/2022 16:00:00,511.57,512.98,501.86,502.99,3872496
1/18/2022 16:00:00,494.46,495.08,486.86,488.07,3803545
1/19/2022 16:00:00,489.89,496.24,487.1,490.16,2709384
1/20/2022 16:00:00,490.75,499.88,481.84,482.82,2893721
1/21/2022 16:00:00,481.92,494.61,481.32,481.61,3295582
1/24/2022 16:00:00,475.55,489.97,469.01,488.9,4423868
1/25/2022 16:00:00,479.9,482.64,472.37,477.32,3076814
1/26/2022 16:00:00,483.23,493.87,478.77,483.47,3074881
1/27/2022 16:00:00,486.92,495.79,480.31,482.52,2374116
1/28/2022 16:00:00,483.74,492.73,475.9,492.43,1918479
1/31/2022 16:00:00,492,506.42,490.63,505.13,2480656
2/1/2022 16:00:00,505,509.68,496.94,508.41,2347161
2/2/2022 16:00:00,511.11,523.99,510.34,522.02,2547552
2/3/2022 16:00:00,515.88,526.44,514.21,521.77,2665116
2/4/2022 16:00:00,518.11,522,510.8,519.77,2387434
2/7/2022 16:00:00,521.3,522,514.23,515.89,1863560
2/8/2022 16:00:00,515.89,523.39,510.5,521.15,1461959
2/9/2022 16:00:00,528,534.24,525.68,528.83,2256668
2/10/2022 16:00:00,520.87,524.47,514.75,518.48,2558857
2/11/2022 16:00:00,518.4,521.35,507.38,509.67,2349695
2/14/2022 16:00:00,508.99,511.53,501.44,506.56,1749565
2/15/2022 16:00:00,513.34,516,510.76,513.92,1984779
2/16/2022 16:00:00,511.49,514.55,501.71,512.4,1770754
2/17/2022 16:00:00,509.64,518.21,507.03,515.01,2022828
2/18/2022 16:00:00,514.89,517.9,510.33,512.67,2154742
2/22/2022 16:00:00,510,514.58,498.16,502.18,2451796
2/23/2022 16:00:00,502.94,507.97,494.78,495.26,2021429
2/24/2022 16:00:00,483.27,506.55,482.98,505.58,2859804
2/25/2022 16:00:00,508.58,518.25,505.25,517.49,2002964
2/28/2022 16:00:00,514.3,519.63,511.3,519.25,2408949
3/1/2022 16:00:00,519.46,529.36,519.19,522.93,2316018
3/2/2022 16:00:00,524,533.09,519.77,528,2571468
3/3/2022 16:00:00,534.49,538.96,529.54,533.05,3851836
3/4/2022 16:00:00,519.5,529.92,511.78,525.5,4418923
3/7/2022 16:00:00,523.45,545.29,523.42,528.52,3896920
3/8/2022 16:00:00,526.22,539.73,522.41,523.36,3649663
3/9/2022 16:00:00,527.62,530.86,515.71,527.65,2789706
3/10/2022 16:00:00,523.11,534.37,518.14,532.72,1777660
3/11/2022 16:00:00,536.62,542.65,526.43,527.42,1735112
3/14/2022 16:00:00,527.77,535.31,523.54,525.95,1950008
3/15/2022 16:00:00,530,543.85,527.92,542.32,2547887
3/16/2022 16:00:00,544.53,551.62,531.26,543.39,3017225
3/17/2022 16:00:00,543.35,553.17,543.2,552.79,1974206
3/18/2022 16:00:00,552.96,562.55,549.51,561.35,3597825
3/21/2022 16:00:00,560.14,566.75,550.84,555.53,3136860
3/22/2022 16:00:00,556.96,560.35,552.33,559.42,1777494
3/23/2022 16:00:00,556.95,560.69,551.91,554.02,1546756
3/24/2022 16:00:00,555.51,558.26,549.22,558.11,1614151
3/25/2022 16:00:00,559.82,560.43,550.23,555.71,1975990
3/28/2022 16:00:00,556.74,565.26,553.5,565.21,2056125
3/29/2022 16:00:00,568,571.22,564.53,569.98,2005367
3/30/2022 16:00:00,570.95,578.25,568.59,576.47,2086497
3/31/2022 16:00:00,578.7,586.32,575.51,575.85,3439768
4/1/2022 16:00:00,577.38,582.99,572.31,575.57,1933507
4/4/2022 16:00:00,573.94,579.69,571.47,575.13,2202421
4/5/2022 16:00:00,572.59,583.98,572.1,575.32,1826816
4/6/2022 16:00:00,574.03,586.8,570.37,584.79,2646237
4/7/2022 16:00:00,592.29,612.27,588.78,608.05,4804249
4/8/2022 16:00:00,606.38,608,597.73,600.04,3230210
4/11/2022 16:00:00,598.79,601,582.8,584.67,2792714
4/12/2022 16:00:00,586.69,591.73,578.76,581.36,2141958
4/13/2022 16:00:00,582.47,593.49,582.47,591.09,2211841
4/14/2022 16:00:00,591.78,596.28,587.05,590.39,2206167
4/18/2022 16:00:00,585.38,592.11,579.6,582.12,2161925
4/19/2022 16:00:00,583.35,594.83,582,594.3,2327834
4/20/2022 16:00:00,599.15,605.28,597.3,603.53,1793337
4/21/2022 16:00:00,607.28,609.18,591.15,591.74,2027947
4/22/2022 16:00:00,590.35,591.9,571.05,571.7,2878169
4/25/2022 16:00:00,570.31,570.33,553.53,568.21,3154501
4/26/2022 16:00:00,565.25,568.34,553.31,553.76,2057352
4/27/2022 16:00:00,556.19,563.62,552.85,554.08,2261581
4/28/2022 16:00:00,555.47,564.8,545.8,562,2118683
4/29/2022 16:00:00,560.93,561.58,529.7,531.72,2968024
5/2/2022 16:00:00,532.23,539.2,518.27,528.95,3303362
5/3/2022 16:00:00,530,534.27,523.7,528.08,2398040
5/4/2022 16:00:00,531.6,546.14,522.81,544.43,2465206
5/5/2022 16:00:00,541.57,542.34,512.17,517.32,3977041
5/6/2022 16:00:00,514.4,516.44,498.82,503.36,3560758
5/9/2022 16:00:00,496.1,507.05,494.34,498.83,3292742
5/10/2022 16:00:00,509.7,510.63,495.63,501.46,2729398
5/11/2022 16:00:00,503.92,508,487.81,489.08,2782894
5/12/2022 16:00:00,486.79,497.26,479.76,486.18,2829489
5/13/2022 16:00:00,493.11,498.79,489.6,497.27,2338637
5/16/2022 16:00:00,496.14,497.68,489.62,494.53,1579715
5/17/2022 16:00:00,489.16,493.56,480.23,490.47,2602815
5/18/2022 16:00:00,460,463.86,424.55,429.4,9511603
5/19/2022 16:00:00,430.37,430.53,418.72,422.93,5839640
5/20/2022 16:00:00,428.8,428.85,406.51,416.43,5115014
5/23/2022 16:00:00,420,430,416.67,429.48,3687167
5/24/2022 16:00:00,424.8,438.73,424.35,437.71,3473424
5/25/2022 16:00:00,436.33,443.26,430.83,440.11,3225105
5/26/2022 16:00:00,449.1,468.05,447.51,464.99,5917606
5/27/2022 16:00:00,456.8,474.88,455.12,470.76,5719609
5/31/2022 16:00:00,470.76,470.8,458.03,466.22,4424541
6/1/2022 16:00:00,469.38,470.5,456.7,456.99,2319395
6/2/2022 16:00:00,460.9,491.13,457.88,487.61,4950575
6/3/2022 16:00:00,485.03,488.15,475.59,476.25,2857437
6/6/2022 16:00:00,480.5,481,468.91,472.47,2297043
6/7/2022 16:00:00,459.91,473.73,459.59,471.78,2435455
6/8/2022 16:00:00,471.78,474.43,466.89,467.99,1697022
6/9/2022 16:00:00,467.34,484.24,467.15,472.05,3087499
6/10/2022 16:00:00,465,468.19,457.76,463.31,2551932
6/13/2022 16:00:00,450,458.64,448.9,452.25,3113404
6/14/2022 16:00:00,452.25,458.76,450.28,454.8,2224642
6/15/2022 16:00:00,458.5,464.36,451.39,458.79,2250190
6/16/2022 16:00:00,450.31,457.77,447.97,451.76,2906555
6/17/2022 16:00:00,451.05,455.69,443.2,446.69,3623435
6/21/2022 16:00:00,450.55,464.82,449.14,463.11,2420616
6/22/2022 16:00:00,459.39,464.72,458.5,459.96,1827536
6/23/2022 16:00:00,466.37,476.28,465.71,475,2030070
6/24/2022 16:00:00,480,484.83,476.68,484.37,2862608
6/27/2022 16:00:00,485.81,487.24,477.35,481.75,2034692
6/28/2022 16:00:00,483.5,487.24,467.89,468.61,1761731
6/29/2022 16:00:00,470.95,472.97,466.42,469.84,1275598
6/30/2022 16:00:00,468.3,482.09,464.72,479.28,3852375
7/1/2022 16:00:00,481.18,491.25,478,485.76,2660404
7/5/2022 16:00:00,485.56,490.9,478.46,488.26,2490345
7/6/2022 16:00:00,488.26,497.02,487.78,492.65,2262272
7/7/2022 16:00:00,492.06,495.53,489.22,494.95,2125209
7/8/2022 16:00:00,497.32,505.52,497,501.54,2607818
7/11/2022 16:00:00,501.12,505.55,494.84,498.9,1891484
7/12/2022 16:00:00,497.01,501.9,488.04,490.57,1775346
7/13/2022 16:00:00,484.32,497.32,483.82,492.22,2008384
7/14/2022 16:00:00,496.09,513.27,493.62,511.94,3715592
7/15/2022 16:00:00,516.92,524.8,515.78,522.95,4265057
7/18/2022 16:00:00,521.86,528.53,515.67,516.3,2464070
7/19/2022 16:00:00,522.41,525.58,516.97,520.23,2391003
7/20/2022 16:00:00,521.26,526.16,516.81,524.2,1740735
7/21/2022 16:00:00,524.04,529.74,521.6,529.46,1716080
7/22/2022 16:00:00,530.71,537.11,526.07,529.72,1800760
7/25/2022 16:00:00,531.42,532.29,526,529.14,1452731
7/26/2022 16:00:00,515,519.68,508.76,511.93,3334847
7/27/2022 16:00:00,513.1,525.32,511.17,522.31,2060140
7/28/2022 16:00:00,520.28,539.18,520.28,536.18,2083253
7/29/2022 16:00:00,532,542.12,531.9,541.3,2131516
8/1/2022 16:00:00,541.42,552.71,541.25,546.81,2256005
8/2/2022 16:00:00,544.03,551.04,540.77,543.46,1984204
8/3/2022 16:00:00,545,548.7,542.12,547.01,1693324
8/4/2022 16:00:00,547,547.2,540.67,543.28,2000678
8/5/2022 16:00:00,537.24,541.6,533.35,540.67,1711488
8/8/2022 16:00:00,543.84,547.5,538.67,541.9,1345699
8/9/2022 16:00:00,543.64,545,533.89,535.82,1877305
8/10/2022 16:00:00,544.48,549.91,537.29,539.82,2336567
8/11/2022 16:00:00,543.24,543.49,531.81,532.2,2340166
8/12/2022 16:00:00,536.18,538.4,533.73,537.21,1918238
8/15/2022 16:00:00,536.4,547,535.68,545.75,1847952
8/16/2022 16:00:00,551.1,559.97,548.97,553.02,2497958
8/17/2022 16:00:00,550,559.45,549.01,556.32,1835240
8/18/2022 16:00:00,559.06,564.75,556.42,560.96,1619184
8/19/2022 16:00:00,558.65,559.26,553.17,554.53,1616955
8/22/2022 16:00:00,553,553,544.29,545.47,1860941
8/23/2022 16:00:00,545.74,546.01,536.88,542.07,1358979
8/24/2022 16:00:00,542.75,545.22,539.36,543.22,1145789
8/25/2022 16:00:00,545.74,550.91,539.55,550.77,1483254
8/26/2022 16:00:00,550,552.67,531.67,531.82,1886777
8/29/2022 16:00:00,527.03,535.5,524,531.06,1579865
8/30/2022 16:00:00,534.28,536.01,521.51,524.14,1872679
8/31/2022 16:00:00,525.54,526.32,520.26,522.1,2179809
9/1/2022 16:00:00,519.72,529.58,517.03,529.17,2280642
9/2/2022 16:00:00,532.7,534.84,516.05,519.11,1901738
9/6/2022 16:00:00,520.16,523.15,512.53,518.9,1933504
9/7/2022 16:00:00,520,531.66,518.9,529.64,1827910
9/8/2022 16:00:00,524.33,533.03,521.56,529.12,1600759
9/9/2022 16:00:00,532.12,538.06,529.53,536.58,1931148
9/12/2022 16:00:00,537.73,542.6,537,539.52,1522447
9/13/2022 16:00:00,530.79,532.24,508.69,510.3,2881436
9/14/2022 16:00:00,513.86,514.01,503.12,508,2007258
9/15/2022 16:00:00,508.4,509.06,500.53,503.5,1749609
9/16/2022 16:00:00,499.57,506.44,497.3,504.14,3004815
9/19/2022 16:00:00,502.16,506.71,498.89,506.57,1441346
9/20/2022 16:00:00,503,503.43,493.42,499.52,1843072
9/21/2022 16:00:00,502.5,506.43,493,493.07,2082552
9/22/2022 16:00:00,494,494,484.41,487.17,3133113
9/23/2022 16:00:00,478.94,482.32,463.53,466.4,5377805
9/26/2022 16:00:00,465.87,484.11,465.21,480.3,4001938
9/27/2022 16:00:00,485.49,488.4,475.43,478.3,2412425
9/28/2022 16:00:00,481.53,491.55,474.19,488.29,2419497
9/29/2022 16:00:00,485.61,489.01,474.07,478.98,1963927
9/30/2022 16:00:00,480.66,483.83,471.87,472.27,2436707
10/3/2022 16:00:00,474.5,480.84,470.4,477.73,2338532
10/4/2022 16:00:00,483.83,488.02,480.73,486.13,2175570
10/5/2022 16:00:00,481.3,483.87,474.82,480.32,1587657
10/6/2022 16:00:00,483.45,493.88,481.92,482.49,2430699
10/7/2022 16:00:00,478.26,479.11,466.12,468.15,2568079
10/10/2022 16:00:00,469.69,470.25,461.61,466.31,1616272
10/11/2022 16:00:00,465,477.25,463.7,472.02,2341373
10/12/2022 16:00:00,474.32,479.74,466.3,466.38,2043932
10/13/2022 16:00:00,458.19,471.74,449.03,467.99,3390881
10/14/2022 16:00:00,472.03,473.39,453.79,454.65,2304733
10/17/2022 16:00:00,461.65,466.88,460.48,464.17,2097535
10/18/2022 16:00:00,473.2,476.52,468.83,473.27,1863980
10/19/2022 16:00:00,467.81,474.87,466.95,471.43,1207647
10/20/2022 16:00:00,471,472.08,462.91,464.62,1709509
10/21/2022 16:00:00,463.71,479.57,462.28,478.18,2508437
10/24/2022 16:00:00,481.61,498,481.01,496.97,2366235
10/25/2022 16:00:00,493.32,500.19,490.5,499.06,2130859
10/26/2022 16:00:00,498,507.42,495.69,499.45,2089915
10/27/2022 16:00:00,499.81,503.01,494.14,496.54,1576567
10/28/2022 16:00:00,497.3,512.82,495.97,510.87,2369348
10/31/2022 16:00:00,509.64,509.64,500.5,501.5,2192211
11/1/2022 16:00:00,503.7,507.39,499.78,499.96,1586311
11/2/2022 16:00:00,497.8,503.24,483.27,483.51,2467966
11/3/2022 16:00:00,480.88,491.33,479.71,486.29,2010383
11/4/2022 16:00:00,490.4,492.63,476.49,486.41,1987258
11/7/2022 16:00:00,477.05,490,474.5,488.55,2036031
11/8/2022 16:00:00,490.73,498.26,484.51,492.76,1709907
11/9/2022 16:00:00,491.9,497.58,486.86,489.97,1640520
11/10/2022 16:00:00,504.95,514.85,501.4,513.13,3098317
11/11/2022 16:00:00,513.13,516.84,506.71,515.47,2393502
11/14/2022 16:00:00,515.77,520.7,509.42,509.68,1820240
11/15/2022 16:00:00,520,529.8,520,526.47,2502189
11/16/2022 16:00:00,521.31,528.56,520.17,524.11,1833590
11/17/2022 16:00:00,519,521.79,512.96,521.32,1903715
11/18/2022 16:00:00,526.87,529.54,518.19,523.67,1584684
11/21/2022 16:00:00,525.74,527.28,522.08,523.37,1268524
11/22/2022 16:00:00,529.96,532.8,526.68,531.95,1809067
11/23/2022 16:00:00,534,536.8,530.4,534.49,1288249
11/25/2022 13:05:00,534.16,535.86,533.07,533.66,744222
11/28/2022 16:00:00,530.89,536.25,528.94,530.92,1684701
11/29/2022 16:00:00,531.04,533.72,528,528.96,1685739
11/30/2022 16:00:00,527.41,542.58,522.14,539.25,3601779
12/1/2022 16:00:00,519.14,519.14,495.67,503.86,6970367
12/2/2022 16:00:00,498.52,498.97,492.11,494.53,3632096
12/5/2022 16:00:00,492.5,492.7,484.73,488.66,2455346
12/6/2022 16:00:00,490.66,491.47,477.17,481.16,2995894
12/7/2022 16:00:00,479.09,486.54,478.87,481.97,2072597
12/8/2022 16:00:00,482.9,483.33,473.5,481.42,2901019
12/9/2022 16:00:00,475.1,490.09,470.5,483.02,4211132
12/12/2022 16:00:00,482.73,487.82,480.67,487.68,2276351
12/13/2022 16:00:00,497.04,497.97,481.55,488.2,2626732
12/14/2022 16:00:00,488.86,491.69,481.04,483.52,2145018
12/15/2022 16:00:00,475.34,476.7,463.16,463.91,3439381
12/16/2022 16:00:00,461.26,464.79,456.88,461.45,4909204
12/19/2022 16:00:00,460.92,463.41,455.36,458.63,1939248
12/20/2022 16:00:00,456.56,460.25,452.53,457.82,1993675
12/21/2022 16:00:00,459.38,463.69,456.2,462.06,1462351
12/22/2022 16:00:00,458.65,460.4,453.39,458.71,1907717
12/23/2022 16:00:00,457.52,463.18,454.8,462.65,1229523
12/27/2022 16:00:00,464.4,464.7,457.11,458.5,1230839
12/28/2022 16:00:00,457.54,460.46,452.8,452.99,1324141
12/29/2022 16:00:00,455.63,459,453.46,456.53,1464967
12/30/2022 16:00:00,454.65,456.7,450.75,456.5,1803243
1/3/2023 16:00:00,458,458.8,447.9,453.28,1978075
1/4/2023 16:00:00,457.18,459.51,452.59,456.56,2097322
1/5/2023 16:00:00,454.54,456.43,449.62,450.19,2169298
1/6/2023 16:00:00,463.08,484.42,462.22,482.87,5174491
1/9/2023 16:00:00,482.93,486.87,478.14,478.75,2384764
1/10/2023 16:00:00,477.14,482.09,475.48,481.4,1649860
1/11/2023 16:00:00,480.33,484.52,479.11,484.31,1576394
1/12/2023 16:00:00,484.99,485,478.75,482.43,1628205
1/13/2023 16:00:00,480.89,485.59,479,485.25,1405912
1/17/2023 16:00:00,485.13,490.48,484.37,486.77,1539915
1/18/2023 16:00:00,484.81,488.81,478.52,479.47,1925470
1/19/2023 16:00:00,476.24,477.56,468.07,469.49,1919451
1/20/2023 16:00:00,473.92,480.32,469.47,480.11,2588637
1/23/2023 16:00:00,479.95,495.24,477.6,492.61,2709439
1/24/2023 16:00:00,492.05,493.6,487.01,492.11,1510226
1/25/2023 16:00:00,489.36,491.94,484.5,490.88,1329768
1/26/2023 16:00:00,493.2,498.67,491.77,498.3,1576405
1/27/2023 16:00:00,499.76,509.1,497.86,503.29,2034069
1/30/2023 16:00:00,500.37,505.6,500.37,503.28,1855941
1/31/2023 16:00:00,503.23,511.41,502,511.14,1924081
2/1/2023 16:00:00,508.31,520.45,504.72,517.91,2080208
2/2/2023 16:00:00,524.29,530.05,520.64,523.43,2287366
2/3/2023 16:00:00,519.13,521.55,512.5,514.8,1844148
2/6/2023 16:00:00,514.44,517.22,512.27,515.59,1740105
2/7/2023 16:00:00,511.99,517.99,507.39,516.53,1927275
2/8/2023 16:00:00,511.29,512.18,501.56,503.81,2062928
2/9/2023 16:00:00,505.29,509.16,498.42,500.63,1517341
2/10/2023 16:00:00,498.51,500.55,495.38,499.99,1536847
2/13/2023 16:00:00,501.74,506.79,501.35,506.45,1452837
2/14/2023 16:00:00,505.01,507.85,498.63,503.22,1257327
2/15/2023 16:00:00,502.73,511.42,501.34,511.28,1423417
2/16/2023 16:00:00,503.61,510.73,503.6,504.1,1455951
2/17/2023 16:00:00,504.27,507.71,501.84,507.48,1340437
2/21/2023 16:00:00,500.82,503.99,496.55,501.74,1811982
2/22/2023 16:00:00,503.92,505.46,496.6,497.39,1331969
2/23/2023 16:00:00,498.8,498.86,487.86,493.14,1546431
2/24/2023 16:00:00,488.58,490.36,484.7,488.61,1587611
2/27/2023 16:00:00,492.55,493,485.68,487.03,1501749
2/28/2023 16:00:00,485.6,488.88,483.78,484.18,1918221
3/1/2023 16:00:00,481.1,482.58,475.02,478.67,1759327
3/2/2023 16:00:00,477.36,487.43,475.56,485.69,2407400
3/3/2023 16:00:00,474.83,476,465.33,475.26,5354214
3/6/2023 16:00:00,476.52,488.82,475.52,483.08,3104742
3/7/2023 16:00:00,486.1,495.21,485,485.15,2659077
3/8/2023 16:00:00,483,486.88,481.14,486.04,1548504
3/9/2023 16:00:00,487.48,490,478.62,479.52,1629402
3/10/2023 16:00:00,478.98,480.46,468.38,471.14,2123002
3/13/2023 16:00:00,466.8,476.69,466.8,472,1799597
3/14/2023 16:00:00,475.43,485.16,473,481.92,2422900
3/15/2023 16:00:00,481.51,487.02,478.54,485.66,2226309
3/16/2023 16:00:00,484.93,488.14,482.76,487.26,1980652
3/17/2023 16:00:00,489.07,489.9,481.51,487.05,3959291
3/20/2023 16:00:00,488,490.79,485.72,489.29,1624017
3/21/2023 16:00:00,493,493,485.99,490.85,1663959
3/22/2023 16:00:00,489.46,496.62,487.35,487.52,1299654
3/23/2023 16:00:00,490.69,493.25,484.29,487.76,1566000
3/24/2023 16:00:00,486.94,495.97,486.56,495.27,1636784
3/27/2023 16:00:00,497.28,499.86,492.51,493.22,1452077
3/28/2023 16:00:00,492.61,494.06,485.41,486.77,1407839
3/29/2023 16:00:00,489.2,491.3,485.9,490.87,1642982
3/30/2023 16:00:00,493,495.74,491,491.48,1545533
3/31/2023 16:00:00,495,498.36,493.94,496.87,2082044
4/3/2023 16:00:00,496.5,499.2,495,497.03,1804653
4/4/2023 16:00:00,496.5,502.58,495.5,497.73,1913281
4/5/2023 16:00:00,499,504.13,495.16,497.13,1941503
4/6/2023 16:00:00,482,487.85,477.5,485.98,4114702
4/10/2023 16:00:00,483.9,493.9,481.66,493.83,1653593
4/11/2023 16:00:00,493.83,499.99,493,498.65,1547381
4/12/2023 16:00:00,500,500.05,488.54,489.35,2063696
4/13/2023 16:00:00,493.49,498.44,490.31,497.89,1600513
4/14/2023 16:00:00,496.19,500.37,490.16,491.3,1675297
4/17/2023 16:00:00,492.77,497.89,491.15,493.94,1411760
4/18/2023 16:00:00,496.1,497.63,494.12,496.9,1339585
4/19/2023 16:00:00,497.13,497.99,493.83,496.03,1098758
4/20/2023 16:00:00,495.75,510.66,495.51,505.58,2936493
4/21/2023 16:00:00,509.37,510.64,505.46,506.35,1508643
4/24/2023 16:00:00,506.1,511.69,505.81,511.42,1374117
4/25/2023 16:00:00,511.13,513.13,502.26,503.17,1789883
4/26/2023 16:00:00,500.42,502.87,493.39,494.66,1441855
4/27/2023 16:00:00,494.83,502.26,494.83,501.27,1361583
4/28/2023 16:00:00,501.56,504.83,500.64,503.22,1170249
